,request_id,request_type,create_date,close_date,address,name,latitude,longitude,geometry
571,1064961,Stormwater Inspection,4/28/23 15:04,6/2/23 11:47,SE 16TH CT,"SE 16TH CT, Fort Lauderdale, Florida",26.101231,-80.1350521,POINT (-80.1350521 26.101231)
572,1055312,Stormwater Inspection,4/12/23 21:42,7/16/23 12:28,413 SE 16TH CT,"413 SE 16TH CT, Fort Lauderdale, Florida",26.1015021,-80.1381737,POINT (-80.1381737 26.1015021)
573,1054560,Stormwater Inspection,4/12/23 11:35,4/12/23 11:36,1019 SE 16TH ST,"1019 SE 16TH ST, Fort Lauderdale, Florida",26.102464,-80.131649,POINT (-80.131649 26.102464)
574,1054768,Stormwater Inspection,4/12/23 16:10,6/12/23 14:30,1819 SE 17TH ST,"1819 SE 17TH ST, Fort Lauderdale, Florida",26.1010952,-80.1227067,POINT (-80.1227067 26.1010952)
575,1061310,Stormwater Inspection,4/20/23 9:50,7/10/23 11:26,301 SE 19TH ST,"301 SE 19TH ST, Fort Lauderdale, Florida",26.0976477,-80.1392406,POINT (-80.1392406 26.0976477)
576,1062277,Flooding Assessment,4/22/23 10:43,1/30/24 14:14,218 SE 20TH ST,"218 SE 20TH ST, Fort Lauderdale, Florida",26.0962848,-80.1395402,POINT (-80.1395402 26.0962848)
577,1054978,Stormwater Inspection,4/12/23 18:57,7/16/23 14:47,405 SE 23RD ST,"405 SE 23RD ST, Fort Lauderdale, Florida",26.0939165,-80.1382253,POINT (-80.1382253 26.0939165)
578,1060394,Stormwater Inspection,4/19/23 9:06,6/23/23 10:33,800 SE 25TH AVE,"800 SE 25TH AVE, Fort Lauderdale, Florida",26.1126568,-80.1123777,POINT (-80.1123777 26.1126568)
579,1063755,Stormwater - Broken / Missing Grate,4/26/23 12:22,6/23/23 14:44,501 SE 2ND ST,"501 SE 2ND ST, Fort Lauderdale, Florida",26.1211557,-80.1380608,POINT (-80.1380608 26.1211557)
580,1054139,Stormwater Inspection,4/11/23 12:53,10/10/23 10:29,924 SE 2ND ST,"924 SE 2ND ST, Fort Lauderdale, Florida",26.1206979,-80.1335648,POINT (-80.1335648 26.1206979)
581,1063884,Stormwater - Broken / Missing Grate,4/26/23 14:46,4/27/23 10:48,SE 5TH AVE,"SE 5TH AVE, Fort Lauderdale, Florida",26.1164092,-80.1386728,POINT (-80.1386728 26.1164092)
582,1063191,Stormwater Inspection,4/25/23 10:59,6/6/23 0:08,825 SE 6TH CT,"825 SE 6TH CT, Fort Lauderdale, Florida",26.1143287,-80.1341135,POINT (-80.1341135 26.1143287)
583,1054877,Stormwater Inspection,4/12/23 17:50,7/25/23 16:30,1645 SE 7TH ST,"1645 SE 7TH ST, Fort Lauderdale, Florida",26.1140553,-80.1248225,POINT (-80.1248225 26.1140553)
584,1063192,Stormwater Inspection,4/25/23 11:00,6/6/23 0:18,605 SE 9TH AVE,"605 SE 9TH AVE, Fort Lauderdale, Florida",26.1146485,-80.1341135,POINT (-80.1341135 26.1146485)
585,1055629,Stormwater Inspection,4/13/23 7:22,7/10/23 13:16,SE 9TH ST,"SE 9TH ST, Fort Lauderdale, Florida",26.1114935,-80.1321498,POINT (-80.1321498 26.1114935)
586,1054829,Stormwater Inspection,4/12/23 17:14,7/25/23 16:30,1024 SE 9TH ST,"1024 SE 9TH ST, Fort Lauderdale, Florida",26.111246,-80.1318017,POINT (-80.1318017 26.111246)
587,1055234,Stormwater Inspection,4/12/23 21:00,7/16/23 12:37,1600 SEABREEZE BLVD,"1600 SEABREEZE BLVD, Fort Lauderdale, Florida",26.1025611,-80.1091606,POINT (-80.10916060000001 26.1025611)
588,1057538,Stormwater Inspection,4/14/23 18:58,6/28/23 16:21,429 SEABREEZE BLVD,"429 SEABREEZE BLVD, Fort Lauderdale, Florida",26.1172669,-80.1061063,POINT (-80.1061063 26.1172669)
589,1054878,Stormwater Inspection,4/12/23 17:50,6/16/23 8:01,1400 SEABREEZE BLVD,"1400 SEABREEZE BLVD, Fort Lauderdale, Florida",26.1050986,-80.108528,POINT (-80.108528 26.1050986)
590,1061042,Stormwater -Street Sweeping Request,4/19/23 20:01,,1400 SEABREEZE BLVD,"1400 SEABREEZE BLVD, Fort Lauderdale, Florida",26.1050986,-80.108528,POINT (-80.108528 26.1050986)
591,1056491,Stormwater Inspection,4/13/23 17:34,10/16/23 12:50,1400 SEABREEZE BLVD,"1400 SEABREEZE BLVD, Fort Lauderdale, Florida",26.1050986,-80.108528,POINT (-80.108528 26.1050986)
592,1055595,Stormwater Inspection,4/13/23 6:35,7/10/23 13:26,715 SOLAR ISLE DR,"715 SOLAR ISLE DR, Fort Lauderdale, Florida",26.1133348,-80.1140253,POINT (-80.1140253 26.1133348)
593,1060689,Stormwater - Catch Basin Problem,4/19/23 13:07,8/1/23 7:51,321 SUNSET DR,"321 SUNSET DR, Fort Lauderdale, Florida",26.1195043,-80.1147233,POINT (-80.1147233 26.1195043)
594,1058964,Stormwater Inspection,4/17/23 14:27,6/23/23 14:43,1801 SW 10TH AVE,"1801 SW 10TH AVE, Fort Lauderdale, Florida",26.0985355,-80.1552872,POINT (-80.15528719999999 26.0985355)
595,1055824,Stormwater Inspection,4/13/23 10:23,5/9/23 15:01,1820 SW 10TH CT,"1820 SW 10TH CT, Fort Lauderdale, Florida",26.1091031,-80.1658334,POINT (-80.1658334 26.1091031)
596,1064398,Stormwater Inspection,4/27/23 15:55,8/22/23 12:17,2121 SW 10TH CT,"2121 SW 10TH CT, Fort Lauderdale, Florida",26.1093218,-80.1706728,POINT (-80.1706728 26.1093218)
597,1056105,Stormwater Inspection,4/13/23 13:14,,3850 SW 10TH ST,"3850 SW 10TH ST, Fort Lauderdale, Florida",26.1087105,-80.2001686,POINT (-80.2001686 26.1087105)
598,1056811,Stormwater Inspection,4/14/23 9:11,5/4/23 13:50,3831 SW 10TH ST,"3831 SW 10TH ST, Fort Lauderdale, Florida",26.1091953,-80.1999071,POINT (-80.1999071 26.1091953)
599,1056838,Stormwater Inspection,4/14/23 9:23,5/4/23 13:50,2941 SW 11TH CT,"2941 SW 11TH CT, Fort Lauderdale, Florida",26.1081687,-80.1835542,POINT (-80.1835542 26.1081687)
600,1064705,Stormwater Inspection,4/28/23 10:53,5/2/23 11:00,113 SW 11TH CT,"113 SW 11TH CT, Fort Lauderdale, Florida",26.1086687,-80.144677,POINT (-80.144677 26.1086687)
601,1057534,Stormwater Inspection,4/14/23 18:40,6/1/23 14:37,1717 SW 11TH CT,"1717 SW 11TH CT, Fort Lauderdale, Florida",26.108054,-80.1645095,POINT (-80.1645095 26.108054)
602,1059871,Stormwater -Street Sweeping Request,4/18/23 13:31,1/31/24 9:40,515 SW 11TH CT,"515 SW 11TH CT, Fort Lauderdale, Florida",26.1085767,-80.1488113,POINT (-80.1488113 26.1085767)
603,1057413,Stormwater Inspection,4/14/23 15:43,5/25/23 12:55,SW 11TH CT,"SW 11TH CT, Fort Lauderdale, Florida",26.1078596,-80.1642876,POINT (-80.1642876 26.1078596)
604,1056988,Stormwater Inspection,4/14/23 10:51,4/3/24 9:32,511 SW 11TH CT,"511 SW 11TH CT, Fort Lauderdale, Florida",26.1085647,-80.1486369,POINT (-80.1486369 26.1085647)
605,1055455,Stormwater Inspection,4/12/23 23:04,7/14/23 8:47,833 SW 11TH CT,"833 SW 11TH CT, Fort Lauderdale, Florida",26.108475,-80.1521737,POINT (-80.1521737 26.108475)
606,1056958,Stormwater Inspection,4/14/23 10:35,5/4/23 13:30,2940 SW 11TH ST,"2940 SW 11TH ST, Fort Lauderdale, Florida",26.1085281,-80.1838998,POINT (-80.1838998 26.1085281)
607,1059092,Stormwater Inspection,4/17/23 15:51,5/2/23 10:59,2920 SW 11TH ST,"2920 SW 11TH ST, Fort Lauderdale, Florida",26.1085112,-80.1835397,POINT (-80.1835397 26.1085112)
608,1061066,Stormwater Inspection,4/19/23 23:17,5/2/23 10:49,1821 SW 11TH ST,"1821 SW 11TH ST, Fort Lauderdale, Florida",26.1087568,-80.165913,POINT (-80.165913 26.1087568)
609,1056266,Stormwater Inspection,4/13/23 14:37,5/9/23 14:51,1805 SW 11TH ST,"1805 SW 11TH ST, Fort Lauderdale, Florida",26.1087414,-80.1652072,POINT (-80.1652072 26.1087414)
610,1064243,Stormwater Inspection,4/27/23 12:11,6/2/23 10:57,SW 12TH AVE,"SW 12TH AVE, Fort Lauderdale, Florida",26.0998528,-80.1571001,POINT (-80.1571001 26.0998528)
611,1054910,Stormwater Inspection,4/12/23 18:24,5/17/23 12:53,904 SW 12TH CT,"904 SW 12TH CT, Fort Lauderdale, Florida",26.1057623,-80.1537391,POINT (-80.1537391 26.1057623)
612,1055153,Stormwater Inspection,4/12/23 20:24,4/12/23 20:24,3529 SW 12TH CT,"3529 SW 12TH CT, Fort Lauderdale, Florida",26.1063222,-80.1946332,POINT (-80.1946332 26.1063222)
613,1055047,Stormwater Inspection,4/12/23 19:30,7/16/23 14:37,3804 SW 12TH CT,"3804 SW 12TH CT, Fort Lauderdale, Florida",26.1057192,-80.1991217,POINT (-80.1991217 26.1057192)
614,1055245,Stormwater Inspection,4/12/23 21:05,7/16/23 12:38,300 SW 12TH CT,"300 SW 12TH CT, Fort Lauderdale, Florida",26.1063673,-80.1457429,POINT (-80.1457429 26.1063673)
615,1055483,Stormwater Inspection,4/12/23 23:23,7/13/23 14:06,705 SW 12TH CT,"705 SW 12TH CT, Fort Lauderdale, Florida",26.1066802,-80.1504685,POINT (-80.1504685 26.1066802)
616,1055029,Stormwater Inspection,4/12/23 19:20,7/16/23 14:37,3804 SW 12TH CT,"3804 SW 12TH CT, Fort Lauderdale, Florida",26.1057192,-80.1991217,POINT (-80.1991217 26.1057192)
617,1057334,Stormwater Inspection,4/14/23 14:15,7/3/23 9:02,708 SW 12TH CT,"708 SW 12TH CT, Fort Lauderdale, Florida",26.106266,-80.1504249,POINT (-80.1504249 26.106266)
618,1054750,Stormwater Inspection,4/12/23 15:52,6/1/23 14:37,520 SW 12TH CT,"520 SW 12TH CT, Fort Lauderdale, Florida",26.1063084,-80.1489666,POINT (-80.1489666 26.1063084)
619,1054772,Stormwater Inspection,4/12/23 16:17,6/1/23 14:37,708 SW 12TH CT,"708 SW 12TH CT, Fort Lauderdale, Florida",26.106266,-80.1504249,POINT (-80.1504249 26.106266)
620,1055427,Stormwater Inspection,4/12/23 22:50,7/14/23 10:07,802 SW 12TH CT,"802 SW 12TH CT, Fort Lauderdale, Florida",26.1063183,-80.1510351,POINT (-80.1510351 26.1063183)
621,1055089,Stormwater Inspection,4/12/23 19:57,5/15/23 14:33,2611 SW 13TH AVE,"2611 SW 13TH AVE, Fort Lauderdale, Florida",26.0903103,-80.1582742,POINT (-80.1582742 26.0903103)
622,1057093,Stormwater Inspection,4/14/23 11:51,6/21/23 9:13,3051 SW 13TH CT,"3051 SW 13TH CT, Fort Lauderdale, Florida",26.1041035,-80.1855667,POINT (-80.1855667 26.1041035)
623,1055006,Stormwater Inspection,4/12/23 19:11,5/17/23 11:33,1738 SW 13TH CT,"1738 SW 13TH CT, Fort Lauderdale, Florida",26.1045559,-80.1654688,POINT (-80.1654688 26.1045559)
624,1056396,Stormwater -Street Sweeping Request,4/13/23 15:45,,1725 SW 13TH CT,"1725 SW 13TH CT, Fort Lauderdale, Florida",26.1050643,-80.1648671,POINT (-80.1648671 26.1050643)
625,1056185,Stormwater Inspection,4/13/23 13:59,6/27/23 9:41,2878 SW 13TH CT,"2878 SW 13TH CT, Fort Lauderdale, Florida",26.1037494,-80.1820576,POINT (-80.1820576 26.1037494)
626,1056190,Stormwater Inspection,4/13/23 14:02,6/19/23 12:33,2878 SW 13TH CT,"2878 SW 13TH CT, Fort Lauderdale, Florida",26.1037494,-80.1820576,POINT (-80.1820576 26.1037494)
627,1054992,Stormwater Inspection,4/12/23 19:03,7/16/23 14:47,840 SW 13TH ST,"840 SW 13TH ST, Fort Lauderdale, Florida",26.1053312,-80.152586,POINT (-80.152586 26.1053312)
628,1060157,Stormwater Inspection,4/18/23 17:47,7/10/23 11:36,844 SW 13TH ST,"844 SW 13TH ST, Fort Lauderdale, Florida",26.1053207,-80.1527515,POINT (-80.1527515 26.1053207)
629,1058377,Stormwater Inspection,4/16/23 16:40,7/10/23 12:36,837 SW 13TH ST,"837 SW 13TH ST, Fort Lauderdale, Florida",26.1057017,-80.1523896,POINT (-80.1523896 26.1057017)
630,1058350,Stormwater Inspection,4/16/23 15:21,5/2/23 12:09,824 SW 13TH ST,"824 SW 13TH ST, Fort Lauderdale, Florida",26.1052648,-80.1521474,POINT (-80.1521474 26.1052648)
631,1056473,Stormwater Inspection,4/13/23 17:01,7/3/23 12:42,837 SW 13TH ST,"837 SW 13TH ST, Fort Lauderdale, Florida",26.1057017,-80.1523896,POINT (-80.1523896 26.1057017)
632,1058018,Stormwater Inspection,4/15/23 21:58,4/15/23 21:58,837 SW 13TH ST,"837 SW 13TH ST, Fort Lauderdale, Florida",26.1057017,-80.1523896,POINT (-80.1523896 26.1057017)
633,1057988,Stormwater Inspection,4/15/23 20:23,6/1/23 15:07,1732 SW 13TH ST,"1732 SW 13TH ST, Fort Lauderdale, Florida",26.1054091,-80.1652508,POINT (-80.1652508 26.1054091)
634,1057496,Stormwater Inspection,4/14/23 17:39,5/25/23 12:55,543 SW 14TH AVE,"543 SW 14TH AVE, Fort Lauderdale, Florida",26.114645,-80.1600184,POINT (-80.1600184 26.114645)
635,1056519,Stormwater Inspection,4/13/23 18:06,5/5/23 8:00,604 SW 14TH AVE,"604 SW 14TH AVE, Fort Lauderdale, Florida",26.1139627,-80.1593736,POINT (-80.1593736 26.1139627)
636,1055226,Stormwater Inspection,4/12/23 20:57,5/15/23 13:23,604 SW 14TH AVE,"604 SW 14TH AVE, Fort Lauderdale, Florida",26.1139627,-80.1593736,POINT (-80.1593736 26.1139627)
637,1058221,Stormwater Inspection,4/16/23 12:12,5/5/23 10:00,2722 SW 14TH AVE,"2722 SW 14TH AVE, Fort Lauderdale, Florida",26.0891066,-80.1585772,POINT (-80.1585772 26.0891066)
638,1054966,Stormwater Inspection,4/12/23 18:52,5/17/23 12:03,2628 SW 14TH AVE,"2628 SW 14TH AVE, Fort Lauderdale, Florida",26.0897753,-80.1586339,POINT (-80.1586339 26.0897753)
639,1054838,Stormwater Inspection,4/12/23 17:19,6/14/23 10:41,201 SW 14TH CT,"201 SW 14TH CT, Fort Lauderdale, Florida",26.1039027,-80.1450267,POINT (-80.1450267 26.1039027)
640,1055666,Stormwater Inspection,4/13/23 8:13,5/11/23 11:52,1820 SW 14TH CT,"1820 SW 14TH CT, Fort Lauderdale, Florida",26.1032471,-80.1663402,POINT (-80.1663402 26.1032471)
641,1055472,Stormwater Inspection,4/12/23 23:18,5/11/23 13:02,2151 SW 14TH CT,"2151 SW 14TH CT, Fort Lauderdale, Florida",26.103184,-80.170788,POINT (-80.170788 26.103184)
642,1055040,Stormwater Inspection,4/12/23 19:25,6/14/23 10:51,831 SW 14TH ST,"831 SW 14TH ST, Fort Lauderdale, Florida",26.1047794,-80.1523768,POINT (-80.1523768 26.1047794)
643,1055027,Stormwater Inspection,4/12/23 19:19,6/14/23 10:41,834-836 SW 14TH ST,"834-836 SW 14TH ST, Fort Lauderdale, Florida",26.104329,-80.152285,POINT (-80.152285 26.104329)
644,1056537,Stormwater Inspection,4/13/23 18:37,4/3/24 9:31,3356 SW 14TH ST,"3356 SW 14TH ST, Fort Lauderdale, Florida",26.1027262,-80.1898168,POINT (-80.1898168 26.1027262)
645,1054842,Stormwater Inspection,4/12/23 17:23,6/14/23 10:41,838-840 SW 14TH ST,"838-840 SW 14TH ST, Fort Lauderdale, Florida",26.1043258,-80.1524838,POINT (-80.15248380000001 26.1043258)
646,1056395,Stormwater Inspection,4/13/23 15:45,5/5/23 9:30,2209 SW 14TH ST,"2209 SW 14TH ST, Fort Lauderdale, Florida",26.103932,-80.1717036,POINT (-80.1717036 26.103932)
647,1056523,Stormwater Inspection,4/13/23 18:19,6/14/23 11:01,834-836 SW 14TH ST,"834-836 SW 14TH ST, Fort Lauderdale, Florida",26.104329,-80.152285,POINT (-80.152285 26.104329)
648,1055642,Stormwater Inspection,4/13/23 7:47,5/11/23 12:02,1812 SW 14TH ST,"1812 SW 14TH ST, Fort Lauderdale, Florida",26.1039273,-80.1662972,POINT (-80.1662972 26.1039273)
649,1057495,Stormwater Inspection,4/14/23 17:38,6/28/23 19:01,543 SW 14TH ST,"543 SW 14TH ST, Fort Lauderdale, Florida",26.1048782,-80.1490005,POINT (-80.1490005 26.1048782)
650,1054835,Stormwater Inspection,4/12/23 17:18,6/13/23 9:21,838-840 SW 14TH ST,"838-840 SW 14TH ST, Fort Lauderdale, Florida",26.1043258,-80.1524838,POINT (-80.15248380000001 26.1043258)
651,1054676,Stormwater Inspection,4/12/23 14:16,8/3/23 9:22,835 SW 14TH ST,"835 SW 14TH ST, Fort Lauderdale, Florida",26.1047717,-80.1525495,POINT (-80.1525495 26.1047717)
652,1055706,Stormwater Inspection,4/13/23 8:48,4/3/24 7:39,3356 SW 14TH ST,"3356 SW 14TH ST, Fort Lauderdale, Florida",26.1027262,-80.1898168,POINT (-80.1898168 26.1027262)
653,1057137,Stormwater Inspection,4/14/23 12:13,6/21/23 9:13,834-836 SW 14TH ST,"834-836 SW 14TH ST, Fort Lauderdale, Florida",26.104329,-80.152285,POINT (-80.152285 26.104329)
654,1055205,Stormwater Inspection,4/12/23 20:43,9/1/23 14:20,3356 SW 14TH ST,"3356 SW 14TH ST, Fort Lauderdale, Florida",26.1027262,-80.1898168,POINT (-80.1898168 26.1027262)
655,1055090,Stormwater Inspection,4/12/23 19:57,5/15/23 14:33,1732 SW 14TH ST,"1732 SW 14TH ST, Fort Lauderdale, Florida",26.1039684,-80.165229,POINT (-80.165229 26.1039684)
656,1054931,Stormwater Inspection,4/12/23 18:36,5/17/23 12:13,1732 SW 14TH ST,"1732 SW 14TH ST, Fort Lauderdale, Florida",26.1039684,-80.165229,POINT (-80.165229 26.1039684)
657,1058343,Stormwater Inspection,4/16/23 15:01,5/2/23 12:50,1804 SW 14TH ST,"1804 SW 14TH ST, Fort Lauderdale, Florida",26.1040375,-80.1659048,POINT (-80.1659048 26.1040375)
658,1058313,Stormwater Inspection,4/16/23 14:05,6/23/23 15:04,834-836 SW 14TH ST,"834-836 SW 14TH ST, Fort Lauderdale, Florida",26.104329,-80.152285,POINT (-80.152285 26.104329)
659,1058333,Stormwater Inspection,4/16/23 14:41,6/23/23 15:04,830 SW 14TH ST,"830 SW 14TH ST, Fort Lauderdale, Florida",26.1043724,-80.1521256,POINT (-80.1521256 26.1043724)
660,1060324,Stormwater Inspection,4/19/23 8:09,5/2/23 12:50,SW 15TH AVE,"SW 15TH AVE, Fort Lauderdale, Florida",26.0987101,-80.1614589,POINT (-80.1614589 26.0987101)
661,1056828,Stormwater Inspection,4/14/23 9:18,5/4/23 13:50,1223 SW 15TH AVE,"1223 SW 15TH AVE, Fort Lauderdale, Florida",26.1061663,-80.1616317,POINT (-80.1616317 26.1061663)
662,1055404,Stormwater Inspection,4/12/23 22:38,5/11/23 13:12,650 SW 15TH AVE,"650 SW 15TH AVE, Fort Lauderdale, Florida",26.1131724,-80.1611957,POINT (-80.1611957 26.1131724)
663,1057991,Stormwater Inspection,4/15/23 20:28,6/23/23 15:03,2008 SW 15TH AVE,"2008 SW 15TH AVE, Fort Lauderdale, Florida",26.0957778,-80.1607161,POINT (-80.1607161 26.0957778)
664,1058011,Stormwater Inspection,4/15/23 21:39,6/1/23 15:17,3205 SW 15TH AVE,"3205 SW 15TH AVE, Fort Lauderdale, Florida",26.0849966,-80.1611276,POINT (-80.1611276 26.0849966)
665,1054864,Stormwater Inspection,4/12/23 17:38,5/18/23 10:43,2451 SW 15TH AVE,"2451 SW 15TH AVE, Fort Lauderdale, Florida",26.0919508,-80.1615445,POINT (-80.1615445 26.0919508)
666,1055802,Stormwater Inspection,4/13/23 10:09,4/3/24 9:11,3113 SW 15TH CT,"3113 SW 15TH CT, Fort Lauderdale, Florida",26.101805,-80.1867001,POINT (-80.1867001 26.101805)
667,1054870,Stormwater Inspection,4/12/23 17:44,6/14/23 10:41,710 SW 15TH ST,"710 SW 15TH ST, Fort Lauderdale, Florida",26.1025802,-80.1506429,POINT (-80.1506429 26.1025802)
668,1055061,Stormwater Inspection,4/12/23 19:38,9/1/23 14:19,3370 SW 15TH ST,"3370 SW 15TH ST, Fort Lauderdale, Florida",26.1019857,-80.1900129,POINT (-80.1900129 26.1019857)
669,1055991,Stormwater Inspection,4/13/23 12:21,4/3/24 9:22,3106 SW 15TH ST,"3106 SW 15TH ST, Fort Lauderdale, Florida",26.1020921,-80.1862206,POINT (-80.1862206 26.1020921)
670,1062101,Stormwater Inspection,4/21/23 15:03,6/23/23 14:44,4800 SW 15TH ST,"4800 SW 15TH ST, Fort Lauderdale, Florida",26.1021567,-80.2136131,POINT (-80.2136131 26.1021567)
671,1056108,Stormwater Inspection,4/13/23 13:15,7/4/23 9:34,416 SW 15TH ST,"416 SW 15TH ST, Fort Lauderdale, Florida",26.1026209,-80.1478282,POINT (-80.1478282 26.1026209)
672,1054972,Stormwater - Catch Basin Problem,4/12/23 18:54,9/1/23 14:19,3356 SW 15TH ST,"3356 SW 15TH ST, Fort Lauderdale, Florida",26.1020165,-80.189795,POINT (-80.189795 26.1020165)
673,1055222,Stormwater Inspection,4/12/23 20:53,7/16/23 12:37,305 SW 16TH CT,"305 SW 16TH CT, Fort Lauderdale, Florida",26.1012421,-80.1452898,POINT (-80.14528980000001 26.1012421)
674,1055109,Stormwater Inspection,4/12/23 20:11,7/16/23 14:38,328 SW 16TH CT,"328 SW 16TH CT, Fort Lauderdale, Florida",26.100813,-80.1461947,POINT (-80.1461947 26.100813)
675,1054927,Stormwater Inspection,4/12/23 18:34,7/25/23 16:30,305 SW 16TH CT,"305 SW 16TH CT, Fort Lauderdale, Florida",26.1012421,-80.1452898,POINT (-80.14528980000001 26.1012421)
676,1055103,Stormwater Inspection,4/12/23 20:05,4/12/23 20:05,317 SW 16TH CT,"317 SW 16TH CT, Fort Lauderdale, Florida",26.10124,-80.1457586,POINT (-80.1457586 26.10124)
677,1055267,Stormwater Inspection,4/12/23 21:14,9/1/23 14:20,3564 SW 16TH CT,"3564 SW 16TH CT, Fort Lauderdale, Florida",26.0997068,-80.1941102,POINT (-80.1941102 26.0997068)
678,1057911,Stormwater Inspection,4/15/23 17:48,6/23/23 15:03,921 SW 16TH PL,"921 SW 16TH PL, Fort Lauderdale, Florida",26.1011687,-80.1540444,POINT (-80.15404439999999 26.1011687)
679,1054740,Stormwater Inspection,4/12/23 15:36,8/21/23 9:26,211 SW 16TH ST,"211 SW 16TH ST, Fort Lauderdale, Florida",26.1021338,-80.1445083,POINT (-80.1445083 26.1021338)
680,1059028,Stormwater Inspection,4/17/23 15:01,8/22/23 12:17,2996 SW 16TH ST,"2996 SW 16TH ST, Fort Lauderdale, Florida",26.1009853,-80.1840527,POINT (-80.1840527 26.1009853)
681,1062357,Stormwater Inspection,4/22/23 17:22,9/13/23 15:02,SW 16TH ST,"SW 16TH ST, Fort Lauderdale, Florida",26.1007087,-80.1737807,POINT (-80.1737807 26.1007087)
682,1055515,Stormwater Inspection,4/13/23 0:02,5/11/23 12:32,1612 SW 17TH AVE,"1612 SW 17TH AVE, Fort Lauderdale, Florida",26.1006589,-80.163318,POINT (-80.163318 26.1006589)
683,1064766,Stormwater Inspection,4/28/23 11:44,4/3/24 9:52,SW 17TH ST,"SW 17TH ST, Fort Lauderdale, Florida",26.0998401,-80.164865,POINT (-80.164865 26.0998401)
684,1057461,Stormwater Inspection,4/14/23 16:52,4/3/24 9:41,3767 SW 17TH ST,"3767 SW 17TH ST, Fort Lauderdale, Florida",26.0989544,-80.197815,POINT (-80.197815 26.0989544)
685,1055296,Stormwater Inspection,4/12/23 21:32,6/16/23 8:11,2731 SW 17TH ST,"2731 SW 17TH ST, Fort Lauderdale, Florida",26.0996316,-80.1776327,POINT (-80.1776327 26.0996316)
686,1054797,Stormwater Inspection,4/12/23 16:41,6/12/23 14:50,844 SW 17TH ST,"844 SW 17TH ST, Fort Lauderdale, Florida",26.099766,-80.1529106,POINT (-80.1529106 26.099766)
687,1054777,Stormwater Inspection,4/12/23 16:22,5/18/23 11:54,1337 SW 18TH AVE,"1337 SW 18TH AVE, Fort Lauderdale, Florida",26.1044796,-80.1661306,POINT (-80.1661306 26.1044796)
688,1055017,Stormwater Inspection,4/12/23 19:16,5/16/23 12:43,2305 SW 18TH AVE,"2305 SW 18TH AVE, Fort Lauderdale, Florida",26.0936045,-80.164708,POINT (-80.164708 26.0936045)
689,1058213,Stormwater Inspection,4/16/23 12:01,5/5/23 10:10,1313 SW 18TH AVE,"1313 SW 18TH AVE, Fort Lauderdale, Florida",26.1055044,-80.1663823,POINT (-80.1663823 26.1055044)
690,1055608,Stormwater Inspection,4/13/23 6:58,5/11/23 12:12,2305 SW 18TH AVE,"2305 SW 18TH AVE, Fort Lauderdale, Florida",26.0936045,-80.164708,POINT (-80.164708 26.0936045)
691,1054781,Stormwater Inspection,4/12/23 16:28,5/18/23 11:54,1337 SW 18TH AVE,"1337 SW 18TH AVE, Fort Lauderdale, Florida",26.1044796,-80.1661306,POINT (-80.1661306 26.1044796)
692,1056556,Stormwater Inspection,4/13/23 19:23,5/5/23 8:00,505 SW 18TH AVE,"505 SW 18TH AVE, Fort Lauderdale, Florida",26.116186,-80.1658743,POINT (-80.1658743 26.116186)
693,1055239,Stormwater Inspection,4/12/23 21:03,5/15/23 13:23,2300 SW 18TH AVE,"2300 SW 18TH AVE, Fort Lauderdale, Florida",26.0937344,-80.1641892,POINT (-80.1641892 26.0937344)
694,1064132,Stormwater Inspection,4/27/23 10:03,6/23/23 14:23,2361 SW 18TH AVE,"2361 SW 18TH AVE, Fort Lauderdale, Florida",26.0931292,-80.1646605,POINT (-80.1646605 26.0931292)
695,1055302,Stormwater Inspection,4/12/23 21:34,7/16/23 12:28,816 SW 18TH CT,"816 SW 18TH CT, Fort Lauderdale, Florida",26.0979124,-80.151864,POINT (-80.151864 26.0979124)
696,1054926,Stormwater Inspection,4/12/23 18:33,5/17/23 12:33,913 SW 18TH CT,"913 SW 18TH CT, Fort Lauderdale, Florida",26.0981771,-80.15371,POINT (-80.15371 26.0981771)
697,1055255,Stormwater Inspection,4/12/23 21:09,7/16/23 12:27,816 SW 18TH CT,"816 SW 18TH CT, Fort Lauderdale, Florida",26.0979124,-80.151864,POINT (-80.151864 26.0979124)
698,1055297,Stormwater Inspection,4/12/23 21:33,7/16/23 12:28,700 SW 18TH CT,"700 SW 18TH CT, Fort Lauderdale, Florida",26.0979605,-80.1499016,POINT (-80.1499016 26.0979605)
699,1055790,Stormwater Inspection,4/13/23 10:04,7/5/23 9:25,401 SW 18TH ST,"401 SW 18TH ST, Fort Lauderdale, Florida",26.0992887,-80.147285,POINT (-80.147285 26.0992887)
700,1055916,Stormwater Inspection,4/13/23 11:32,7/5/23 9:04,SW 18TH ST,"SW 18TH ST, Fort Lauderdale, Florida",26.0988135,-80.1755736,POINT (-80.1755736 26.0988135)
701,1057509,Stormwater Inspection,4/14/23 18:00,7/5/23 15:15,401 SW 18TH ST,"401 SW 18TH ST, Fort Lauderdale, Florida",26.0992887,-80.147285,POINT (-80.147285 26.0992887)
702,1056916,Stormwater Inspection,4/14/23 10:07,7/3/23 9:12,2850 SW 18TH ST,"2850 SW 18TH ST, Fort Lauderdale, Florida",26.0981298,-80.1817306,POINT (-80.1817306 26.0981298)
